time,MAR_land,RACMO_land
2019-06-30,4.011269,22.509677
2019-07-01,2.935593,24.295344
2019-07-02,4.060176,26.010305
2019-07-03,4.292140,26.994483
2019-07-04,4.946292,23.850432
2019-07-05,4.951654,24.853248
2019-07-06,4.488455,28.741284
2019-07-07,5.183609,26.424343
2019-07-08,6.220084,21.609716
2019-07-09,4.983303,15.228910
2019-07-10,4.572563,12.767030
2019-07-11,4.642160,15.533384
2019-07-12,4.806304,29.133708
2019-07-13,5.200907,30.342085
2019-07-14,5.141322,11.717472
2019-07-15,4.833903,17.353189
2019-07-16,4.753131,19.186689
2019-07-17,5.079053,23.015363
2019-07-18,5.054664,14.686776
2019-07-19,4.660526,16.926921
2019-07-20,5.341159,18.926674
2019-07-21,5.469023,21.312846
2019-07-22,5.731472,19.860607
2019-07-23,4.775787,16.397762
2019-07-24,5.381492,17.918645
2019-07-25,3.704930,23.533351
2019-07-26,3.956643,21.706217
2019-07-27,4.448077,28.832740
2019-07-28,5.991848,118.653035
2019-07-29,10.200426,75.936379
2019-07-30,8.267631,16.600742
2019-07-31,6.172048,14.010496
2019-08-01,6.305562,15.669984
2019-08-02,6.155480,17.237309
2019-08-03,6.496151,19.552132
2019-08-04,7.026941,20.002493
2019-08-05,6.138241,18.102288
2019-08-06,5.625934,17.018455
2019-08-07,5.285490,17.989626
2019-08-08,5.192696,17.675455
2019-08-09,4.476439,17.453568
2019-08-10,3.962924,16.741712
2019-08-11,3.971815,22.142574
2019-08-12,3.862151,21.302577
2019-08-13,3.790182,18.265844
2019-08-14,3.712924,20.494132
2019-08-15,3.635015,16.794948
2019-08-16,3.611658,14.235648
2019-08-17,3.522839,15.156494
2019-08-18,3.446470,15.509489
2019-08-19,3.382619,15.075654
2019-08-20,3.304229,13.256210
2019-08-21,3.207290,12.622924
2019-08-22,3.148619,14.135925
2019-08-23,3.105614,17.580067
2019-08-24,3.071493,21.783672
2019-08-25,3.030064,10.061656
2019-08-26,5.394419,17.096496
2019-08-27,3.191221,10.808559
2019-08-28,3.087403,9.169530
2019-08-29,3.053897,7.933198
2019-08-30,3.015156,9.446776
2019-08-31,4.324387,8.817163
2019-09-01,2.796081,9.417869
2019-09-02,3.031368,7.895095
2019-09-03,2.738342,6.528076
2019-09-04,2.709509,7.240763
2019-09-05,2.681736,6.292437
2019-09-06,2.654077,7.613780
2019-09-07,3.939163,4.892359
2019-09-08,2.933086,4.257442
2019-09-09,2.570602,2.641505
2019-09-10,2.891638,2.467799
2019-09-11,2.537450,2.521889
2019-09-12,2.521990,2.391145
2019-09-13,2.503842,2.338280
2019-09-14,2.485540,2.357550
2019-09-15,2.467489,2.253619
2019-09-16,2.447633,2.413457
2019-09-17,2.431433,2.671292
2019-09-18,2.414579,2.188456
2019-09-19,2.513223,2.067211
2019-09-20,6.069232,2.030859
2019-09-21,2.650604,3.136993
2019-09-22,2.351688,10.013012
2019-09-23,2.328407,39.136769
2019-09-24,2.324613,28.414370
2019-09-25,2.318110,11.718937
2019-09-26,2.318878,17.118110
2019-09-27,2.756301,1.783400
2019-09-28,2.290521,1.765141
2019-09-29,2.273123,1.749098
2019-09-30,2.254930,1.701230
2019-10-01,2.235732,1.673569
2019-10-02,2.220715,1.654328
2019-10-03,2.205513,1.672792
2019-10-04,2.191044,2.166113
2019-10-05,2.177256,3.472855
2019-10-06,3.961054,12.525135
2019-10-07,2.148898,5.467104
2019-10-08,3.699784,5.405621
2019-10-09,2.133541,1.525051
2019-10-10,2.124715,1.501063
2019-10-11,2.111925,1.477872
2019-10-12,2.100912,1.468209
2019-10-13,2.088136,1.459412
2019-10-14,2.075836,1.444215
2019-10-15,2.063696,1.433676
2019-10-16,2.050347,1.410244
2019-10-17,2.039806,1.401475
2019-10-18,2.027935,1.384140
2019-10-19,2.016139,1.368498
2019-10-20,2.004824,1.351820
2019-10-21,1.992198,1.342202
2019-10-22,1.982477,1.323641
2019-10-23,1.971709,1.308976
2019-10-24,1.961278,1.297376
2019-10-25,1.951117,1.278399
2019-10-26,1.940041,1.265343
2019-10-27,1.932051,1.244489
2019-10-28,1.923080,1.238534
2019-10-29,1.914179,1.215564
2019-10-30,1.905403,1.190169
2019-10-31,1.896576,1.173901
2019-11-01,1.886746,1.159169
2019-11-02,1.879696,1.131789
2019-11-03,1.871355,1.111271
2019-11-04,1.863103,1.094797
2019-11-05,1.854853,1.073299
2019-11-06,1.845310,1.045858
2019-11-07,1.838518,1.033925
2019-11-08,1.830527,1.005312
2019-11-09,1.822537,0.981037
2019-11-10,1.814633,1.121395
2019-11-11,1.805529,0.945871
2019-11-12,1.799023,0.990052
2019-11-13,1.791651,0.900237
2019-11-14,1.784329,0.872200
2019-11-15,1.777006,0.867549
2019-11-16,1.768600,0.847349
2019-11-17,1.762654,0.822448
2019-11-18,1.755499,0.808724
2019-11-19,1.748245,0.787051
2019-11-20,1.741000,0.769279
2019-11-21,1.732950,0.768196
2019-11-22,1.727469,1.002001
2019-11-23,1.720766,0.728046
2019-11-24,1.714164,0.703751
2019-11-25,1.707617,0.695629
2019-11-26,1.700283,0.679822
2019-11-27,1.695353,0.669626
2019-11-28,1.689246,0.647807
2019-11-29,1.683142,0.634268
2019-11-30,1.677154,0.619672
2019-12-01,1.670046,0.611499
2019-12-02,1.665321,6.318690
2019-12-03,1.659414,1.654936
2019-12-04,1.653500,0.571605
2019-12-05,1.647797,0.558651
2019-12-06,1.641036,0.547239
2019-12-07,1.636616,0.539575
2019-12-08,1.631020,0.529673
2019-12-09,1.625394,0.515639
2019-12-10,1.619884,0.516359
2019-12-11,1.613443,0.493425
2019-12-12,1.609231,0.489807
2019-12-13,1.603860,0.468817
2019-12-14,1.598460,0.466788
2019-12-15,1.593031,0.452495
2019-12-16,1.586498,0.440995
2019-12-17,1.582152,0.434856
2019-12-18,1.576726,0.421218
2019-12-19,1.571291,0.412707
2019-12-20,1.565862,0.399421
2019-12-21,1.559395,0.391647
2019-12-22,1.555089,0.382009
2019-12-23,1.549681,0.364385
2019-12-24,1.544263,0.366593
2019-12-25,1.539082,0.351058
2019-12-26,1.533034,0.344411
2019-12-27,1.529310,0.331704
2019-12-28,1.524517,0.335165
2019-12-29,1.519783,0.314343
2019-12-30,1.515068,0.316985
2019-12-31,1.510371,0.298990

