time,MAR_land,RACMO_land
2016-04-07,0.000000,0.422818
2016-04-08,0.000000,0.420644
2016-04-09,0.000000,0.416811
2016-04-10,0.000000,2.031883
2016-04-11,0.000000,7.326709
2016-04-12,0.000000,10.442935
2016-04-13,0.000000,33.014108
2016-04-14,0.000000,0.453556
2016-04-15,0.000000,1.628256
2016-04-16,0.000000,0.384569
2016-04-17,0.000000,0.383169
2016-04-18,0.000000,0.375285
2016-04-19,0.000000,0.378387
2016-04-20,0.000000,0.370250
2016-04-21,0.000000,0.367651
2016-04-22,0.000000,0.375216
2016-04-23,0.000000,11.100049
2016-04-24,0.000000,0.363008
2016-04-25,0.000000,2.098184
2016-04-26,0.000000,4.101153
2016-04-27,0.000000,1.104323
2016-04-28,0.000000,11.685904
2016-04-29,0.000000,3.006626
2016-04-30,0.000000,7.063310
2016-05-01,0.131077,5.391492
2016-05-02,0.004644,2.021678
2016-05-03,0.000000,3.057402
2016-05-04,0.000000,3.069344
2016-05-05,0.000000,1.481716
2016-05-06,0.000000,6.211826
2016-05-07,0.000000,10.012022
2016-05-08,0.000000,11.481000
2016-05-09,0.000000,25.925714
2016-05-10,0.000000,48.660698
2016-05-11,0.000000,18.567989
2016-05-12,0.000000,38.972141
2016-05-13,1.721476,44.679998
2016-05-14,5.227848,52.354680
2016-05-15,4.491409,45.367508
2016-05-16,0.000000,27.792521
2016-05-17,0.000000,33.553045
2016-05-18,0.000000,21.113146
2016-05-19,0.000000,29.671861
2016-05-20,0.000000,34.517496
2016-05-21,0.000000,26.772733
2016-05-22,0.000000,29.779759
2016-05-23,0.000000,38.392840
2016-05-24,0.258648,44.549252
2016-05-25,51.432704,22.064696
2016-05-26,0.513057,15.522592
2016-05-27,1.581931,23.785423
2016-05-28,64.947669,22.232980
2016-05-29,49.628895,34.939082
2016-05-30,30.869782,26.593680
2016-05-31,36.287764,36.760296
2016-06-01,105.264494,24.845093
2016-06-02,46.677824,44.866002
2016-06-03,127.840949,44.382939
2016-06-04,97.401891,41.241203
2016-06-05,10.946126,19.744157
2016-06-06,49.649412,29.929006
2016-06-07,72.024098,30.741629
2016-06-08,52.943553,33.532043
2016-06-09,68.522601,35.898581
2016-06-10,75.034621,45.333869
2016-06-11,54.031711,49.724035
2016-06-12,82.880645,36.941898
2016-06-13,65.213813,34.688306
2016-06-14,43.452488,34.111037
2016-06-15,53.140936,33.429541
2016-06-16,51.030969,36.459380
2016-06-17,38.123256,34.393759
2016-06-18,29.836567,35.132981
2016-06-19,29.888454,35.467572
2016-06-20,32.652747,37.799480
2016-06-21,37.894799,37.889589
2016-06-22,37.090625,37.670149
2016-06-23,42.380781,34.896543
2016-06-24,79.874077,41.098903
2016-06-25,61.917536,28.308012
2016-06-26,75.247192,31.880520
2016-06-27,94.540412,49.175500
2016-06-28,96.188457,46.642906
2016-06-29,50.289481,33.177033
2016-06-30,34.968035,26.119423
2016-07-01,19.630454,30.552835
2016-07-02,25.646112,35.742258
2016-07-03,20.730077,29.686523
2016-07-04,16.599638,30.422977
2016-07-05,11.082310,30.599106
2016-07-06,8.276881,28.354918
2016-07-07,10.162993,29.978105
2016-07-08,15.976820,29.108718
2016-07-09,5.582291,31.117491
2016-07-10,13.432411,28.682356
2016-07-11,20.060717,23.496693
2016-07-12,19.484921,21.407870
2016-07-13,8.615824,22.248608
2016-07-14,9.323762,21.929658
2016-07-15,8.293710,21.149278
2016-07-16,10.450846,22.398049
2016-07-17,8.578626,24.109172
2016-07-18,8.264502,23.982370
2016-07-19,7.172724,22.142540
2016-07-20,7.899300,22.360645
2016-07-21,10.945888,23.294475
2016-07-22,15.716694,29.447683
2016-07-23,14.675939,30.043005
2016-07-24,35.686376,20.681436
2016-07-25,13.736065,19.010644
2016-07-26,10.194879,15.929639
2016-07-27,13.214723,15.619948
2016-07-28,13.813439,15.736577
2016-07-29,5.097909,15.056120
2016-07-30,21.884622,16.941257
2016-07-31,11.826180,18.240871
2016-08-01,2.534476,14.808892
2016-08-02,2.297129,11.089705
2016-08-03,5.511790,10.680145
2016-08-04,1.130832,12.070988
2016-08-05,2.282319,12.106574
2016-08-06,4.855037,17.399763
2016-08-07,13.757319,14.641469
2016-08-08,0.381755,11.263020
2016-08-09,0.154965,10.418446
2016-08-10,0.271049,13.005833
2016-08-11,0.287223,12.841465
2016-08-12,0.306636,12.651177
2016-08-13,0.894243,14.638876
2016-08-14,0.726562,11.506392
2016-08-15,15.122789,37.657472
2016-08-16,14.280809,18.073146
2016-08-17,3.793145,12.072814
2016-08-18,3.971756,12.191758
2016-08-19,3.773624,12.069432
2016-08-20,2.213526,10.236638
2016-08-21,2.828226,14.345288
2016-08-22,2.413097,10.879405
2016-08-23,2.235617,9.926899
2016-08-24,1.968605,14.619065
2016-08-25,1.467219,10.751603
2016-08-26,1.338766,11.113723
2016-08-27,2.843634,9.568173
2016-08-28,0.043390,7.635579
2016-08-29,0.838920,10.663096
2016-08-30,3.041564,10.122684
2016-08-31,1.441726,8.109729
2016-09-01,0.480043,9.401111
2016-09-02,0.052691,6.249152
2016-09-03,0.165406,6.750159
2016-09-04,0.398152,7.392085
2016-09-05,0.790274,12.367176
2016-09-06,0.483271,5.405449
2016-09-07,0.648408,8.375559
2016-09-08,25.685015,16.809003
2016-09-09,44.548709,10.769236
2016-09-10,40.841478,5.933064
2016-09-11,144.531879,8.255238
2016-09-12,44.312967,11.155001
2016-09-13,19.124555,5.539297
2016-09-14,0.650906,3.322869
2016-09-15,0.472905,9.568993
2016-09-16,4.784211,5.642729
2016-09-17,21.366772,4.211942
2016-09-18,4.367626,2.282154
2016-09-19,0.229991,2.243423
2016-09-20,0.094101,2.147695
2016-09-21,0.019380,2.100677
2016-09-22,0.048410,2.350013
2016-09-23,1.935298,5.378612
2016-09-24,0.037172,2.102038
2016-09-25,3.623893,2.003739
2016-09-26,4.692122,2.468524
2016-09-27,0.006199,1.919005
2016-09-28,0.052818,1.889150
2016-09-29,0.051656,1.857845
2016-09-30,0.034914,1.825043
2016-10-01,0.039447,1.811753
2016-10-02,0.009553,1.785890
2016-10-03,39.078018,4.938327
2016-10-04,48.094323,5.805070
2016-10-05,13.912144,11.864445
2016-10-06,69.481946,32.482567
2016-10-07,5.188299,1.972833
2016-10-08,2.072566,2.892264
2016-10-09,2.448570,3.074997
2016-10-10,9.893571,3.587243
2016-10-11,5.566307,2.623851
2016-10-12,290.360459,26.212725
2016-10-13,114.136208,10.865818
2016-10-14,1.262165,1.567743
2016-10-15,0.326009,1.575882
2016-10-16,0.200031,3.292922
2016-10-17,3.338303,1.900865
2016-10-18,13.947702,1.562219
2016-10-19,77.582250,11.658649
2016-10-20,116.951333,22.607064
2016-10-21,18.756547,3.771515
2016-10-22,15.129803,10.691927
2016-10-23,16.018800,1.799300
2016-10-24,17.772790,1.852188
2016-10-25,0.240481,1.539199
2016-10-26,0.059584,1.577216
2016-10-27,0.056856,1.609664
2016-10-28,0.051507,1.799045
2016-10-29,0.090776,1.679939
2016-10-30,0.024522,1.634868
2016-10-31,0.016886,1.650666
2016-11-01,0.016280,1.651908
2016-11-02,0.062930,1.882401
2016-11-03,0.000000,1.739565
2016-11-04,0.000000,1.664946
2016-11-05,0.000000,1.670002
2016-11-06,0.962203,4.671492
2016-11-07,12.338641,2.372491
2016-11-08,0.963872,2.043193
2016-11-09,0.000000,1.790865
2016-11-10,0.376807,1.811579
2016-11-11,0.488978,1.867161
2016-11-12,0.745597,3.146760
2016-11-13,0.000000,1.752917
2016-11-14,0.000000,1.692191
2016-11-15,0.000000,1.700017
2016-11-16,0.000000,1.704127
2016-11-17,0.000000,1.709846
2016-11-18,0.000000,1.711300
2016-11-19,0.000000,1.713809
2016-11-20,0.000000,1.723255
2016-11-21,0.000000,1.714558
2016-11-22,0.000000,1.713825
2016-11-23,0.000000,1.718995
2016-11-24,0.000000,1.713280
2016-11-25,0.000000,1.704035
2016-11-26,0.000000,1.710036
2016-11-27,0.000000,1.787335
2016-11-28,0.000000,1.696629
2016-11-29,0.000000,1.689312
2016-11-30,0.000000,1.679907
2016-12-01,0.000000,1.674511
2016-12-02,0.000000,1.670146
2016-12-03,0.000000,1.664566
2016-12-04,0.000000,1.658171
2016-12-05,0.000000,1.647147
2016-12-06,0.000000,1.646439
2016-12-07,0.000000,1.638370
2016-12-08,0.000000,1.630236
2016-12-09,0.000000,1.623202
2016-12-10,0.000000,1.614338
2016-12-11,0.000000,1.655152
2016-12-12,0.000000,1.840167
2016-12-13,0.000000,1.592958
2016-12-14,0.000000,1.800071
2016-12-15,0.000000,1.590278
2016-12-16,0.000000,1.610179
2016-12-17,0.000000,1.598767
2016-12-18,0.000000,1.854696
2016-12-19,0.000000,1.544363
2016-12-20,0.000000,1.550393
2016-12-21,0.000000,1.531713
2016-12-22,0.000000,1.521234
2016-12-23,0.000000,1.519246
2016-12-24,0.000000,1.503927
2016-12-25,0.000000,1.508435
2016-12-26,0.000000,1.488851
2016-12-27,0.000000,1.486392
2016-12-28,0.000000,1.478075
2016-12-29,0.000000,1.472811
2016-12-30,0.000000,1.461515
2016-12-31,0.000000,1.452150
2017-01-01,0.000000,1.445386
2017-01-02,0.000000,1.437720
2017-01-03,0.000000,1.426722
2017-01-04,0.000000,1.421194
2017-01-05,0.000000,1.427870
2017-01-06,0.000000,1.401699
2017-01-07,0.000000,1.399241
2017-01-08,0.000000,1.386927
2017-01-09,0.000000,1.377326
2017-01-10,0.000000,1.374372
2017-01-11,0.000000,1.365744
2017-01-12,0.000000,1.351607
2017-01-13,0.000066,1.344076
2017-01-14,0.000135,1.340348
2017-01-15,0.000021,1.358448
2017-01-16,0.000020,1.324880
2017-01-17,0.000013,1.313353
2017-01-18,0.000000,1.301007
2017-01-19,0.000000,1.301942
2017-01-20,0.000000,1.284299
2017-01-21,0.000000,1.274392
2017-01-22,0.000000,1.276540
2017-01-23,0.000000,1.264875
2017-01-24,0.000000,1.266005
2017-01-25,0.000000,1.246539
2017-01-26,0.000000,1.241817
2017-01-27,0.000000,1.222127
2017-01-28,0.000000,1.221935
2017-01-29,0.000000,1.209226
2017-01-30,0.000000,1.205587
2017-01-31,0.000000,1.199662
2017-02-01,0.000000,1.186352
2017-02-02,0.000000,1.177305
2017-02-03,0.000000,1.169418
2017-02-04,0.000000,1.164730
2017-02-05,0.000000,1.171372
2017-02-06,0.000000,1.153897
2017-02-07,0.000000,1.182346
2017-02-08,0.000000,1.350524
2017-02-09,0.000000,1.420441
2017-02-10,0.000000,1.111029
2017-02-11,0.000000,1.110637
2017-02-12,0.000000,1.232911
2017-02-13,0.000000,1.103984
2017-02-14,0.000000,1.138923
2017-02-15,0.000000,1.074432
2017-02-16,0.000000,1.060583
2017-02-17,0.000000,1.066589
2017-02-18,0.000000,1.057128
2017-02-19,0.000000,1.042418
2017-02-20,0.000000,1.039867
2017-02-21,0.000000,1.042325
2017-02-22,0.000000,1.023994
2017-02-23,0.000000,1.013478
2017-02-24,0.000000,1.008610
2017-02-25,0.000000,1.011722
2017-02-26,0.000000,0.999547
2017-02-27,0.000000,0.989234
2017-02-28,0.000000,0.980996
2017-03-01,0.000000,0.975749
2017-03-02,0.000000,0.973220
2017-03-03,0.000000,0.969412
2017-03-04,0.000000,0.949945
2017-03-05,0.000000,0.956910
2017-03-06,0.000000,0.946827
2017-03-07,0.000000,0.942567
2017-03-08,0.000000,0.925901
2017-03-09,0.000000,0.932455
2017-03-10,0.000140,0.911849
2017-03-11,0.000000,0.917377
2017-03-12,0.000000,0.904245
2017-03-13,0.000000,0.903709
2017-03-14,0.000000,0.892843
2017-03-15,0.000000,0.886898
2017-03-16,0.000000,0.887407
2017-03-17,0.000000,0.870390
